state	tree1	tree2	MatchingSplit
3898	53	82	3.0
3899	53	83	3.0
3900	53	84	0.0
3901	53	85	0.0
3902	53	86	0.0
3903	53	87	0.0
3904	53	88	3.0
3905	53	89	0.0
3906	53	90	0.0
3907	53	91	0.0
3908	53	92	0.0
3909	53	93	0.0
3910	53	94	0.0
3911	53	95	0.0
3912	53	96	0.0
3913	53	97	3.0
3914	53	98	6.0
3915	53	99	6.0
3916	54	55	0.0
3917	54	56	7.0
3918	54	57	7.0
3919	54	58	7.0
3920	54	59	7.0
3921	54	60	7.0
3922	54	61	7.0
3923	54	62	7.0
3924	54	63	4.0
3925	54	64	7.0
3926	54	65	7.0
3927	54	66	7.0
3928	54	67	7.0
3929	54	68	7.0
3930	54	69	7.0
3931	54	70	7.0
3932	54	71	7.0
3933	54	72	7.0
3934	54	73	7.0
3935	54	74	7.0
3936	54	75	7.0
3937	54	76	7.0
3938	54	77	7.0
3939	54	78	7.0
3940	54	79	7.0
3941	54	80	4.0
3942	54	81	7.0
3943	54	82	7.0
3944	54	83	7.0
3945	54	84	7.0
3946	54	85	7.0
3947	54	86	7.0
3948	54	87	7.0
3949	54	88	7.0
3950	54	89	7.0
3951	54	90	7.0
3952	54	91	7.0
3953	54	92	7.0
3954	54	93	7.0
3955	54	94	7.0
3956	54	95	7.0
3957	54	96	7.0
3958	54	97	7.0
3959	54	98	8.0
3960	54	99	8.0
3961	55	56	7.0
3962	55	57	7.0
3963	55	58	7.0
3964	55	59	7.0
3965	55	60	7.0
3966	55	61	7.0
3967	55	62	7.0
3968	55	63	4.0
3969	55	64	7.0
3970	55	65	7.0
3971	55	66	7.0
3972	55	67	7.0
3973	55	68	7.0
3974	55	69	7.0
3975	55	70	7.0
3976	55	71	7.0
3977	55	72	7.0
3978	55	73	7.0
3979	55	74	7.0
3980	55	75	7.0
3981	55	76	7.0
3982	55	77	7.0
3983	55	78	7.0
3984	55	79	7.0
3985	55	80	4.0
3986	55	81	7.0
3987	55	82	7.0
3988	55	83	7.0
3989	55	84	7.0
3990	55	85	7.0
3991	55	86	7.0
3992	55	87	7.0
3993	55	88	7.0
3994	55	89	7.0
3995	55	90	7.0
3996	55	91	7.0
3997	55	92	7.0
3998	55	93	7.0
3999	55	94	7.0
4000	55	95	7.0
4001	55	96	7.0
4002	55	97	7.0
4003	55	98	8.0
4004	55	99	8.0
4005	56	57	0.0
4006	56	58	0.0
4007	56	59	0.0
4008	56	60	0.0
4009	56	61	0.0
4010	56	62	0.0
4011	56	63	6.0
4012	56	64	0.0
4013	56	65	3.0
4014	56	66	0.0
4015	56	67	0.0
4016	56	68	0.0
4017	56	69	0.0
4018	56	70	0.0
4019	56	71	3.0
4020	56	72	0.0
4021	56	73	3.0
4022	56	74	3.0
4023	56	75	0.0
4024	56	76	0.0
4025	56	77	0.0
4026	56	78	0.0
4027	56	79	0.0
4028	56	80	6.0
4029	56	81	0.0
4030	56	82	3.0
4031	56	83	3.0
4032	56	84	0.0
4033	56	85	0.0
4034	56	86	0.0
4035	56	87	0.0
4036	56	88	3.0
4037	56	89	0.0
4038	56	90	0.0
4039	56	91	0.0
4040	56	92	0.0
4041	56	93	0.0
4042	56	94	0.0
4043	56	95	0.0
4044	56	96	0.0
4045	56	97	3.0
4046	56	98	6.0
4047	56	99	6.0
4048	57	58	0.0
4049	57	59	0.0
4050	57	60	0.0
4051	57	61	0.0
4052	57	62	0.0
4053	57	63	6.0
4054	57	64	0.0
4055	57	65	3.0
4056	57	66	0.0
4057	57	67	0.0
4058	57	68	0.0
4059	57	69	0.0
4060	57	70	0.0
4061	57	71	3.0
4062	57	72	0.0
4063	57	73	3.0
4064	57	74	3.0
4065	57	75	0.0
4066	57	76	0.0
4067	57	77	0.0
4068	57	78	0.0
4069	57	79	0.0
4070	57	80	6.0
4071	57	81	0.0
4072	57	82	3.0
4073	57	83	3.0
4074	57	84	0.0
4075	57	85	0.0
4076	57	86	0.0
4077	57	87	0.0
4078	57	88	3.0
4079	57	89	0.0
4080	57	90	0.0
4081	57	91	0.0
4082	57	92	0.0
4083	57	93	0.0
4084	57	94	0.0
4085	57	95	0.0
4086	57	96	0.0
4087	57	97	3.0
4088	57	98	6.0
4089	57	99	6.0
4090	58	59	0.0
4091	58	60	0.0
4092	58	61	0.0
4093	58	62	0.0
4094	58	63	6.0
4095	58	64	0.0
4096	58	65	3.0
4097	58	66	0.0
4098	58	67	0.0
4099	58	68	0.0
4100	58	69	0.0
4101	58	70	0.0
4102	58	71	3.0
4103	58	72	0.0
4104	58	73	3.0
4105	58	74	3.0
4106	58	75	0.0
4107	58	76	0.0
4108	58	77	0.0
4109	58	78	0.0
4110	58	79	0.0
4111	58	80	6.0
4112	58	81	0.0
4113	58	82	3.0
4114	58	83	3.0
4115	58	84	0.0
4116	58	85	0.0
4117	58	86	0.0
4118	58	87	0.0
4119	58	88	3.0
4120	58	89	0.0
4121	58	90	0.0
4122	58	91	0.0
4123	58	92	0.0
4124	58	93	0.0
4125	58	94	0.0
4126	58	95	0.0
4127	58	96	0.0
4128	58	97	3.0
4129	58	98	6.0
4130	58	99	6.0
4131	59	60	0.0
4132	59	61	0.0
4133	59	62	0.0
4134	59	63	6.0
4135	59	64	0.0
4136	59	65	3.0
4137	59	66	0.0
4138	59	67	0.0
4139	59	68	0.0
4140	59	69	0.0
4141	59	70	0.0
4142	59	71	3.0
4143	59	72	0.0
4144	59	73	3.0
4145	59	74	3.0
4146	59	75	0.0
4147	59	76	0.0
4148	59	77	0.0
4149	59	78	0.0
4150	59	79	0.0
4151	59	80	6.0
4152	59	81	0.0
4153	59	82	3.0
4154	59	83	3.0
4155	59	84	0.0
4156	59	85	0.0
4157	59	86	0.0
4158	59	87	0.0
4159	59	88	3.0
4160	59	89	0.0
4161	59	90	0.0
4162	59	91	0.0
4163	59	92	0.0
4164	59	93	0.0
4165	59	94	0.0
4166	59	95	0.0
4167	59	96	0.0
4168	59	97	3.0
4169	59	98	6.0
4170	59	99	6.0
4171	60	61	0.0
4172	60	62	0.0
4173	60	63	6.0
4174	60	64	0.0
4175	60	65	3.0
4176	60	66	0.0
4177	60	67	0.0
4178	60	68	0.0
4179	60	69	0.0
4180	60	70	0.0
4181	60	71	3.0
4182	60	72	0.0
4183	60	73	3.0
4184	60	74	3.0
4185	60	75	0.0
4186	60	76	0.0
4187	60	77	0.0
4188	60	78	0.0
4189	60	79	0.0
4190	60	80	6.0
4191	60	81	0.0
4192	60	82	3.0
4193	60	83	3.0
4194	60	84	0.0
4195	60	85	0.0
4196	60	86	0.0
4197	60	87	0.0
4198	60	88	3.0
4199	60	89	0.0
4200	60	90	0.0
4201	60	91	0.0
4202	60	92	0.0
4203	60	93	0.0
4204	60	94	0.0
4205	60	95	0.0
4206	60	96	0.0
4207	60	97	3.0
4208	60	98	6.0
4209	60	99	6.0
4210	61	62	0.0
4211	61	63	6.0
4212	61	64	0.0
4213	61	65	3.0
4214	61	66	0.0
4215	61	67	0.0
4216	61	68	0.0
4217	61	69	0.0
4218	61	70	0.0
4219	61	71	3.0
4220	61	72	0.0
4221	61	73	3.0
4222	61	74	3.0
4223	61	75	0.0
4224	61	76	0.0
4225	61	77	0.0
4226	61	78	0.0
4227	61	79	0.0
4228	61	80	6.0
4229	61	81	0.0
4230	61	82	3.0
4231	61	83	3.0
4232	61	84	0.0
4233	61	85	0.0
4234	61	86	0.0
4235	61	87	0.0
4236	61	88	3.0
4237	61	89	0.0
4238	61	90	0.0
4239	61	91	0.0
4240	61	92	0.0
4241	61	93	0.0
4242	61	94	0.0
4243	61	95	0.0
4244	61	96	0.0
4245	61	97	3.0
4246	61	98	6.0
4247	61	99	6.0
4248	62	63	6.0
4249	62	64	0.0
4250	62	65	3.0
4251	62	66	0.0
4252	62	67	0.0
4253	62	68	0.0
4254	62	69	0.0
4255	62	70	0.0
4256	62	71	3.0
4257	62	72	0.0
4258	62	73	3.0
4259	62	74	3.0
4260	62	75	0.0
4261	62	76	0.0
4262	62	77	0.0
4263	62	78	0.0
4264	62	79	0.0
4265	62	80	6.0
4266	62	81	0.0
4267	62	82	3.0
4268	62	83	3.0
4269	62	84	0.0
4270	62	85	0.0
4271	62	86	0.0
4272	62	87	0.0
4273	62	88	3.0
4274	62	89	0.0
4275	62	90	0.0
4276	62	91	0.0
4277	62	92	0.0
4278	62	93	0.0
4279	62	94	0.0
4280	62	95	0.0
4281	62	96	0.0
4282	62	97	3.0
4283	62	98	6.0
4284	62	99	6.0
4285	63	64	6.0
4286	63	65	7.0
4287	63	66	6.0
4288	63	67	6.0
4289	63	68	6.0
4290	63	69	6.0
4291	63	70	6.0
4292	63	71	7.0
4293	63	72	6.0
4294	63	73	7.0
4295	63	74	7.0
4296	63	75	6.0
4297	63	76	6.0
4298	63	77	6.0
4299	63	78	6.0
4300	63	79	6.0
4301	63	80	0.0
4302	63	81	6.0
4303	63	82	7.0
4304	63	83	7.0
4305	63	84	6.0
4306	63	85	6.0
4307	63	86	6.0
4308	63	87	6.0
4309	63	88	7.0
4310	63	89	6.0
4311	63	90	6.0
4312	63	91	6.0
4313	63	92	6.0
4314	63	93	6.0
4315	63	94	6.0
4316	63	95	6.0
4317	63	96	6.0
4318	63	97	7.0
4319	63	98	9.0
4320	63	99	9.0
4321	64	65	3.0
4322	64	66	0.0
4323	64	67	0.0
4324	64	68	0.0
4325	64	69	0.0
4326	64	70	0.0
4327	64	71	3.0
4328	64	72	0.0
4329	64	73	3.0
4330	64	74	3.0
4331	64	75	0.0
4332	64	76	0.0
4333	64	77	0.0
4334	64	78	0.0
4335	64	79	0.0
4336	64	80	6.0
4337	64	81	0.0
4338	64	82	3.0
4339	64	83	3.0
4340	64	84	0.0
4341	64	85	0.0
4342	64	86	0.0
4343	64	87	0.0
4344	64	88	3.0
4345	64	89	0.0
4346	64	90	0.0
4347	64	91	0.0
4348	64	92	0.0
4349	64	93	0.0
4350	64	94	0.0
4351	64	95	0.0
4352	64	96	0.0
4353	64	97	3.0
4354	64	98	6.0
4355	64	99	6.0
4356	65	66	3.0
4357	65	67	3.0
4358	65	68	3.0
4359	65	69	3.0
4360	65	70	3.0
4361	65	71	0.0
4362	65	72	3.0
4363	65	73	0.0
4364	65	74	0.0
4365	65	75	3.0
4366	65	76	3.0
4367	65	77	3.0
4368	65	78	3.0
4369	65	79	3.0
4370	65	80	7.0
4371	65	81	3.0
4372	65	82	0.0
4373	65	83	0.0
4374	65	84	3.0
4375	65	85	3.0
4376	65	86	3.0
4377	65	87	3.0
4378	65	88	0.0
4379	65	89	3.0
4380	65	90	3.0
4381	65	91	3.0
4382	65	92	3.0
4383	65	93	3.0
4384	65	94	3.0
4385	65	95	3.0
4386	65	96	3.0
4387	65	97	0.0
4388	65	98	3.0
4389	65	99	3.0
4390	66	67	0.0
4391	66	68	0.0
4392	66	69	0.0
4393	66	70	0.0
4394	66	71	3.0
4395	66	72	0.0
4396	66	73	3.0
4397	66	74	3.0
4398	66	75	0.0
4399	66	76	0.0
4400	66	77	0.0
4401	66	78	0.0
4402	66	79	0.0
4403	66	80	6.0
4404	66	81	0.0
4405	66	82	3.0
4406	66	83	3.0
4407	66	84	0.0
4408	66	85	0.0
4409	66	86	0.0
4410	66	87	0.0
4411	66	88	3.0
4412	66	89	0.0
4413	66	90	0.0
4414	66	91	0.0
4415	66	92	0.0
4416	66	93	0.0
4417	66	94	0.0
4418	66	95	0.0
4419	66	96	0.0
4420	66	97	3.0
4421	66	98	6.0
4422	66	99	6.0
4423	67	68	0.0
4424	67	69	0.0
4425	67	70	0.0
4426	67	71	3.0
4427	67	72	0.0
4428	67	73	3.0
4429	67	74	3.0
4430	67	75	0.0
4431	67	76	0.0
4432	67	77	0.0
4433	67	78	0.0
4434	67	79	0.0
4435	67	80	6.0
4436	67	81	0.0
4437	67	82	3.0
4438	67	83	3.0
4439	67	84	0.0
4440	67	85	0.0
4441	67	86	0.0
4442	67	87	0.0
4443	67	88	3.0
4444	67	89	0.0
4445	67	90	0.0
4446	67	91	0.0
4447	67	92	0.0
4448	67	93	0.0
4449	67	94	0.0
4450	67	95	0.0
4451	67	96	0.0
4452	67	97	3.0
4453	67	98	6.0
4454	67	99	6.0
4455	68	69	0.0
4456	68	70	0.0
4457	68	71	3.0
4458	68	72	0.0
4459	68	73	3.0
4460	68	74	3.0
4461	68	75	0.0
4462	68	76	0.0
4463	68	77	0.0
4464	68	78	0.0
4465	68	79	0.0
4466	68	80	6.0
4467	68	81	0.0
4468	68	82	3.0
4469	68	83	3.0
4470	68	84	0.0
4471	68	85	0.0
4472	68	86	0.0
4473	68	87	0.0
4474	68	88	3.0
4475	68	89	0.0
4476	68	90	0.0
4477	68	91	0.0
4478	68	92	0.0
4479	68	93	0.0
4480	68	94	0.0
4481	68	95	0.0
4482	68	96	0.0
4483	68	97	3.0
4484	68	98	6.0
4485	68	99	6.0
4486	69	70	0.0
4487	69	71	3.0
4488	69	72	0.0
4489	69	73	3.0
4490	69	74	3.0
4491	69	75	0.0
4492	69	76	0.0
4493	69	77	0.0
4494	69	78	0.0
4495	69	79	0.0
4496	69	80	6.0
4497	69	81	0.0
4498	69	82	3.0
4499	69	83	3.0
4500	69	84	0.0
4501	69	85	0.0
4502	69	86	0.0
4503	69	87	0.0
4504	69	88	3.0
4505	69	89	0.0
4506	69	90	0.0
4507	69	91	0.0
4508	69	92	0.0
4509	69	93	0.0
4510	69	94	0.0
4511	69	95	0.0
4512	69	96	0.0
4513	69	97	3.0
4514	69	98	6.0
4515	69	99	6.0
4516	70	71	3.0
4517	70	72	0.0
4518	70	73	3.0
4519	70	74	3.0
4520	70	75	0.0
4521	70	76	0.0
4522	70	77	0.0
4523	70	78	0.0
4524	70	79	0.0
4525	70	80	6.0
4526	70	81	0.0
4527	70	82	3.0
4528	70	83	3.0
4529	70	84	0.0
4530	70	85	0.0
4531	70	86	0.0
4532	70	87	0.0
4533	70	88	3.0
4534	70	89	0.0
4535	70	90	0.0
4536	70	91	0.0
4537	70	92	0.0
4538	70	93	0.0
4539	70	94	0.0
4540	70	95	0.0
4541	70	96	0.0
4542	70	97	3.0
4543	70	98	6.0
4544	70	99	6.0
4545	71	72	3.0
4546	71	73	0.0
4547	71	74	0.0
4548	71	75	3.0
4549	71	76	3.0
4550	71	77	3.0
4551	71	78	3.0
4552	71	79	3.0
4553	71	80	7.0
4554	71	81	3.0
4555	71	82	0.0
4556	71	83	0.0
4557	71	84	3.0
4558	71	85	3.0
4559	71	86	3.0
4560	71	87	3.0
4561	71	88	0.0
4562	71	89	3.0
4563	71	90	3.0
4564	71	91	3.0
4565	71	92	3.0
4566	71	93	3.0
4567	71	94	3.0
4568	71	95	3.0
4569	71	96	3.0
4570	71	97	0.0
4571	71	98	3.0
4572	71	99	3.0
4573	72	73	3.0
4574	72	74	3.0
4575	72	75	0.0
4576	72	76	0.0
4577	72	77	0.0
4578	72	78	0.0
4579	72	79	0.0
4580	72	80	6.0
4581	72	81	0.0
4582	72	82	3.0
4583	72	83	3.0
4584	72	84	0.0
4585	72	85	0.0
4586	72	86	0.0
4587	72	87	0.0
4588	72	88	3.0
4589	72	89	0.0
4590	72	90	0.0
4591	72	91	0.0
4592	72	92	0.0
4593	72	93	0.0
4594	72	94	0.0
4595	72	95	0.0
4596	72	96	0.0
4597	72	97	3.0
4598	72	98	6.0
4599	72	99	6.0
4600	73	74	0.0
4601	73	75	3.0
4602	73	76	3.0
4603	73	77	3.0
4604	73	78	3.0
4605	73	79	3.0
4606	73	80	7.0
4607	73	81	3.0
4608	73	82	0.0
4609	73	83	0.0
4610	73	84	3.0
4611	73	85	3.0
4612	73	86	3.0
4613	73	87	3.0
4614	73	88	0.0
4615	73	89	3.0
4616	73	90	3.0
4617	73	91	3.0
4618	73	92	3.0
4619	73	93	3.0
4620	73	94	3.0
4621	73	95	3.0
4622	73	96	3.0
4623	73	97	0.0
4624	73	98	3.0
4625	73	99	3.0
4626	74	75	3.0
4627	74	76	3.0
4628	74	77	3.0
4629	74	78	3.0
4630	74	79	3.0
4631	74	80	7.0
4632	74	81	3.0
4633	74	82	0.0
4634	74	83	0.0
4635	74	84	3.0
4636	74	85	3.0
4637	74	86	3.0
4638	74	87	3.0
4639	74	88	0.0
4640	74	89	3.0
4641	74	90	3.0
4642	74	91	3.0
4643	74	92	3.0
4644	74	93	3.0
4645	74	94	3.0
4646	74	95	3.0
4647	74	96	3.0
4648	74	97	0.0
4649	74	98	3.0
4650	74	99	3.0
4651	75	76	0.0
4652	75	77	0.0
4653	75	78	0.0
4654	75	79	0.0
4655	75	80	6.0
4656	75	81	0.0
4657	75	82	3.0
4658	75	83	3.0
4659	75	84	0.0
4660	75	85	0.0
4661	75	86	0.0
4662	75	87	0.0
4663	75	88	3.0
4664	75	89	0.0
4665	75	90	0.0
4666	75	91	0.0
4667	75	92	0.0
4668	75	93	0.0
4669	75	94	0.0
4670	75	95	0.0
4671	75	96	0.0
4672	75	97	3.0
4673	75	98	6.0
4674	75	99	6.0
4675	76	77	0.0
4676	76	78	0.0
4677	76	79	0.0
4678	76	80	6.0
4679	76	81	0.0
4680	76	82	3.0
4681	76	83	3.0
4682	76	84	0.0
4683	76	85	0.0
4684	76	86	0.0
4685	76	87	0.0
4686	76	88	3.0
4687	76	89	0.0
4688	76	90	0.0
4689	76	91	0.0
4690	76	92	0.0
4691	76	93	0.0
4692	76	94	0.0
4693	76	95	0.0
4694	76	96	0.0
4695	76	97	3.0
4696	76	98	6.0
4697	76	99	6.0
4698	77	78	0.0
4699	77	79	0.0
4700	77	80	6.0
4701	77	81	0.0
4702	77	82	3.0
4703	77	83	3.0
4704	77	84	0.0
4705	77	85	0.0
4706	77	86	0.0
4707	77	87	0.0
4708	77	88	3.0
4709	77	89	0.0
4710	77	90	0.0
4711	77	91	0.0
4712	77	92	0.0
4713	77	93	0.0
4714	77	94	0.0
4715	77	95	0.0
4716	77	96	0.0
4717	77	97	3.0
4718	77	98	6.0
4719	77	99	6.0
4720	78	79	0.0
4721	78	80	6.0
4722	78	81	0.0
4723	78	82	3.0
4724	78	83	3.0
4725	78	84	0.0
4726	78	85	0.0
4727	78	86	0.0
4728	78	87	0.0
4729	78	88	3.0
4730	78	89	0.0
4731	78	90	0.0
4732	78	91	0.0
4733	78	92	0.0
4734	78	93	0.0
4735	78	94	0.0
4736	78	95	0.0
4737	78	96	0.0
4738	78	97	3.0
4739	78	98	6.0
4740	78	99	6.0
4741	79	80	6.0
4742	79	81	0.0
4743	79	82	3.0
4744	79	83	3.0
4745	79	84	0.0
4746	79	85	0.0
4747	79	86	0.0
4748	79	87	0.0
4749	79	88	3.0
4750	79	89	0.0
4751	79	90	0.0
4752	79	91	0.0
4753	79	92	0.0
4754	79	93	0.0
4755	79	94	0.0
4756	79	95	0.0
4757	79	96	0.0
4758	79	97	3.0
4759	79	98	6.0
4760	79	99	6.0
4761	80	81	6.0
4762	80	82	7.0
4763	80	83	7.0
4764	80	84	6.0
4765	80	85	6.0
4766	80	86	6.0
4767	80	87	6.0
4768	80	88	7.0
4769	80	89	6.0
4770	80	90	6.0
4771	80	91	6.0
4772	80	92	6.0
4773	80	93	6.0
4774	80	94	6.0
4775	80	95	6.0
4776	80	96	6.0
4777	80	97	7.0
4778	80	98	9.0
4779	80	99	9.0
4780	81	82	3.0
4781	81	83	3.0
4782	81	84	0.0
4783	81	85	0.0
4784	81	86	0.0
4785	81	87	0.0
4786	81	88	3.0
4787	81	89	0.0
4788	81	90	0.0
4789	81	91	0.0
4790	81	92	0.0
4791	81	93	0.0
4792	81	94	0.0
4793	81	95	0.0
4794	81	96	0.0
4795	81	97	3.0
4796	81	98	6.0
4797	81	99	6.0
4798	82	83	0.0
4799	82	84	3.0
4800	82	85	3.0
4801	82	86	3.0
4802	82	87	3.0
4803	82	88	0.0
4804	82	89	3.0
4805	82	90	3.0
4806	82	91	3.0
4807	82	92	3.0
4808	82	93	3.0
4809	82	94	3.0
4810	82	95	3.0
4811	82	96	3.0
4812	82	97	0.0
4813	82	98	3.0
4814	82	99	3.0
4815	83	84	3.0
4816	83	85	3.0
4817	83	86	3.0
4818	83	87	3.0
4819	83	88	0.0
4820	83	89	3.0
4821	83	90	3.0
4822	83	91	3.0
4823	83	92	3.0
4824	83	93	3.0
4825	83	94	3.0
4826	83	95	3.0
4827	83	96	3.0
4828	83	97	0.0
4829	83	98	3.0
4830	83	99	3.0
4831	84	85	0.0
4832	84	86	0.0
4833	84	87	0.0
4834	84	88	3.0
4835	84	89	0.0
4836	84	90	0.0
4837	84	91	0.0
4838	84	92	0.0
4839	84	93	0.0
4840	84	94	0.0
4841	84	95	0.0
4842	84	96	0.0
4843	84	97	3.0
4844	84	98	6.0
4845	84	99	6.0
4846	85	86	0.0
4847	85	87	0.0
4848	85	88	3.0
4849	85	89	0.0
4850	85	90	0.0
4851	85	91	0.0
4852	85	92	0.0
4853	85	93	0.0
4854	85	94	0.0
4855	85	95	0.0
4856	85	96	0.0
4857	85	97	3.0
4858	85	98	6.0
4859	85	99	6.0
4860	86	87	0.0
4861	86	88	3.0
4862	86	89	0.0
4863	86	90	0.0
4864	86	91	0.0
4865	86	92	0.0
4866	86	93	0.0
4867	86	94	0.0
4868	86	95	0.0
4869	86	96	0.0
4870	86	97	3.0
4871	86	98	6.0
4872	86	99	6.0
4873	87	88	3.0
4874	87	89	0.0
4875	87	90	0.0
4876	87	91	0.0
4877	87	92	0.0
4878	87	93	0.0
4879	87	94	0.0
4880	87	95	0.0
4881	87	96	0.0
4882	87	97	3.0
4883	87	98	6.0
4884	87	99	6.0
4885	88	89	3.0
4886	88	90	3.0
4887	88	91	3.0
4888	88	92	3.0
4889	88	93	3.0
4890	88	94	3.0
4891	88	95	3.0
4892	88	96	3.0
4893	88	97	0.0
4894	88	98	3.0
4895	88	99	3.0
4896	89	90	0.0
4897	89	91	0.0
4898	89	92	0.0
4899	89	93	0.0
4900	89	94	0.0
4901	89	95	0.0
4902	89	96	0.0
4903	89	97	3.0
4904	89	98	6.0
4905	89	99	6.0
4906	90	91	0.0
4907	90	92	0.0
4908	90	93	0.0
4909	90	94	0.0
4910	90	95	0.0
4911	90	96	0.0
4912	90	97	3.0
4913	90	98	6.0
4914	90	99	6.0
4915	91	92	0.0
4916	91	93	0.0
4917	91	94	0.0
4918	91	95	0.0
4919	91	96	0.0
4920	91	97	3.0
4921	91	98	6.0
4922	91	99	6.0
4923	92	93	0.0
4924	92	94	0.0
4925	92	95	0.0
4926	92	96	0.0
4927	92	97	3.0
4928	92	98	6.0
4929	92	99	6.0
4930	93	94	0.0
4931	93	95	0.0
4932	93	96	0.0
4933	93	97	3.0
4934	93	98	6.0
4935	93	99	6.0
4936	94	95	0.0
4937	94	96	0.0
4938	94	97	3.0
4939	94	98	6.0
4940	94	99	6.0
4941	95	96	0.0
4942	95	97	3.0
4943	95	98	6.0
4944	95	99	6.0
4945	96	97	3.0
4946	96	98	6.0
4947	96	99	6.0
4948	97	98	3.0
4949	97	99	3.0
4950	98	99	0.0
---------
Summary:
Name	Avg	Std	Min	Max	Count
MatchingSplit	5.538989898989899	6.751071369513257	0.0	45.0	4950
